,,
,,
Characteristic Energy eV,1486.6,Acquisition Time s
BE_Sur1 1,CPS_Sur1 1,Background_Sur1 1
179.8,2594.12,2594.12
179.4,2726.47,2726.47
179,2426.47,2426.47
178.6,2520.59,2520.59
178.2,2335.29,2335.29
177.8,2452.94,2452.94
177.4,2241.18,2241.18
177,2338.24,2338.24
176.6,2120.59,2120.59
176.2,2123.53,2123.53
175.8,2097.06,2097.06
175.4,2108.82,2108.82
175,2114.71,2114.71
174.6,1929.41,1929.41
174.2,2047.06,2047.06
173.8,1982.35,1982.35
173.4,1973.53,2018.63
173,2100,2026.11
172.6,1879.41,2033.6
172.2,2070.59,2041.09
171.8,2350,2048.57
171.4,2467.65,2056.06
171,2985.29,2063.55
170.6,3647.06,2071.03
170.2,5585.29,2078.52
169.8,8779.41,2086.01
169.4,12097.1,2093.49
169,14697.1,2100.98
168.6,17311.8,2108.47
168.2,18994.1,2115.95
167.8,17897.1,2123.44
167.4,12482.4,2130.93
167,7150,2138.41
166.6,3905.88,2145.9
166.2,2791.18,2153.39
165.8,2552.94,2160.87
165.4,2508.82,2168.36
165,2235.29,2175.85
164.6,2226.47,2183.33
164.2,2088.24,2088.24
163.8,2091.18,2091.18
163.4,1991.18,1991.18
163,1908.82,1908.82
162.6,1935.29,1935.29
162.2,1761.76,1761.76
161.8,1929.41,1929.41
161.4,1894.12,1894.12
161,1861.76,1861.76
160.6,1817.65,1817.65
160.2,1891.18,1891.18
159.8,1870.59,1870.59
159.4,1941.18,1941.18
159,1770.59,1770.59
158.6,1891.18,1891.18
158.2,1876.47,1876.47
157.8,1644.12,1644.12
157.4,1785.29,1785.29
157,1835.29,1835.29
156.6,1776.47,1776.47
156.2,1817.65,1817.65
155.8,1935.29,1935.29
155.4,1808.82,1808.82
155,1811.76,1811.76
154.6,1732.35,1732.35
154.2,1791.18,1791.18
153.8,1773.53,1773.53
153.4,1717.65,1717.65
153,1850,1850
152.6,1817.65,1817.65
152.2,1885.29,1885.29
151.8,1820.59,1820.59
151.4,1864.71,1864.71
151,1873.53,1873.53
150.6,1826.47,1826.47
150.2,1829.41,1829.41
149.8,1882.35,1882.35
149.4,1926.47,1926.47
149,1900,1900
148.6,1776.47,1776.47
148.2,1858.82,1858.82
147.8,1791.18,1791.18
147.4,1902.94,1902.94
147,1826.47,1826.47
146.6,1785.29,1785.29
146.2,1829.41,1829.41
145.8,1761.76,1761.76
145.4,1770.59,1770.59
145,1970.59,1970.59
144.6,1938.24,1938.24
144.2,1941.18,1941.18
143.8,1855.88,1855.88
143.4,1732.35,1732.35
143,1811.76,1811.76
142.6,1911.76,1911.76
142.2,1873.53,1873.53
141.8,1832.35,1832.35
141.4,1932.35,1932.35
141,1782.35,1782.35
140.6,1844.12,1844.12
140.2,1932.35,1932.35
139.8,1773.53,1773.53
139.4,1800,1800
139,1902.94,1902.94
138.6,1958.82,1958.82
138.2,1820.59,1820.59
137.8,1858.82,1858.82
137.4,1914.71,1914.71
137,1908.82,1908.82
136.6,1726.47,1726.47
136.2,1714.71,1714.71
135.8,1820.59,1820.59
135.4,1791.18,1791.18
135,1702.94,1702.94
134.6,1850,1850
134.2,2082.35,2082.35
133.8,1752.94,1752.94
133.4,2026.47,2026.47
133,1935.29,1935.29
132.6,1911.76,1911.76
132.2,1829.41,1829.41
131.8,1961.76,1961.76
131.4,1800,1800
131,1750,1750
130.6,2002.94,2002.94
130.2,1888.24,1888.24
129.8,1908.82,1908.82
129.4,1761.76,1761.76
129,1879.41,1879.41
128.6,1779.41,1779.41
128.2,1817.65,1817.65
127.8,1850,1850
127.4,1764.71,1764.71
127,1870.59,1870.59
126.6,1823.53,1823.53
126.2,1864.71,1864.71
125.8,1835.29,1835.29
125.4,1970.59,1970.59
125,1955.88,1955.88
124.6,1888.24,1888.24
124.2,1879.41,1879.41
123.8,1985.29,1985.29
123.4,1985.29,1985.29
123,1905.88,1905.88
122.6,1876.47,1876.47
122.2,2011.76,2011.76
121.8,1988.24,1988.24
121.4,2041.18,2041.18
121,2064.71,2064.71
120.6,1976.47,1976.47
120.2,1814.71,1814.71
119.8,1844.12,1844.12
119.4,1952.94,1952.94
119,1800,1800
118.6,1729.41,1729.41
118.2,1785.29,1785.29
117.8,1973.53,1973.53
117.4,1750,1750
117,1823.53,1823.53
116.6,1785.29,1785.29
116.2,1867.65,1867.65
115.8,1929.41,1929.41
115.4,1829.41,1829.41
115,1758.82,1758.82
114.6,1800,1800
114.2,1885.29,1885.29
113.8,1838.24,1838.24
113.4,1817.65,1817.65
113,1805.88,1805.88
112.6,1708.82,1708.82
112.2,1767.65,1767.65
111.8,1805.88,1805.88
111.4,1967.65,1967.65
111,1794.12,1794.12
110.6,1952.94,1952.94
110.2,1797.06,1797.06
109.8,1952.94,1952.94
109.4,1785.29,1785.29
109,1861.76,1861.76
108.6,1779.41,1779.41
108.2,1808.82,1808.82
107.8,1894.12,1894.12
107.4,1832.35,1832.35
107,1917.65,1917.65
106.6,1767.65,1767.65
106.2,1882.35,1882.35
105.8,1844.12,1844.12
105.4,1820.59,1820.59
105,1950,1950
104.6,1967.65,1967.65
104.2,1911.76,1911.76
103.8,1885.29,1885.29
103.4,1923.53,1923.53
103,1767.65,1767.65
102.6,2008.82,2008.82
102.2,1902.94,1902.94
101.8,1902.94,1902.94
101.4,1935.29,1935.29
101,1908.82,1908.82
100.6,1894.12,1894.12
100.2,1970.59,1970.59
99.8,1861.76,1861.76
99.4,1767.65,1767.65
99,1847.06,1847.06
98.6,1711.76,1711.76
98.2,1782.35,1782.35
97.8,1917.65,1917.65
97.4,1885.29,1885.29
97,1891.18,1891.18
96.6,1811.76,1811.76
96.2,1944.12,1944.12
95.8,1850,1850
95.4,1885.29,1885.29
95,1841.18,1841.18
94.6,1955.88,1955.88
94.2,1920.59,1920.59
93.8,1820.59,1820.59
93.4,1852.94,1852.94
93,1979.41,1979.41
92.6,1752.94,1752.94
92.2,1938.24,1938.24
91.8,1911.76,1911.76
91.4,1832.35,1832.35
91,1776.47,1776.47
90.6,1800,1800
90.2,1897.06,1897.06
89.8,1855.88,1855.88
89.4,1691.18,1691.18
89,1914.71,1914.71
88.6,1888.24,1888.24
88.2,1858.82,1858.82
87.8,1832.35,1832.35
87.4,1652.94,1652.94
87,1850,1850
86.6,1676.47,1676.47
86.2,1947.06,1947.06
85.8,1850,1850
85.4,1776.47,1776.47
85,1794.12,1794.12
84.6,1611.76,1611.76
84.2,1797.06,1797.06
83.8,1811.76,1811.76
83.4,1805.88,1805.88
83,1814.71,1814.71
82.6,1864.71,1864.71
82.2,1894.12,1894.12
81.8,1817.65,1817.65
81.4,1829.41,1829.41
81,1782.35,1782.35
80.6,1732.35,1732.35
80.2,1829.41,1829.41
79.8,1829.41,1829.41
79.4,1941.18,1941.18
79,1935.29,1935.29
78.6,1952.94,1952.94
78.2,1882.35,1882.35
77.8,2032.35,2032.35
77.4,2029.41,2029.41
77,2194.12,2194.12
76.6,2282.35,2282.35
76.2,2241.18,2241.18
75.8,2141.18,2141.18
75.4,2155.88,2155.88
75,2208.82,2208.82
74.6,2179.41,2179.41
74.2,2258.82,2258.82
73.8,2141.18,2141.18
73.4,2000,2000
73,2085.29,2085.29
72.6,2017.65,2017.65
72.2,1823.53,1823.53
71.8,1779.41,1779.41
71.4,1758.82,1758.82
71,1723.53,1723.53
70.6,1805.88,1805.88
70.2,1676.47,1676.47
69.8,1594.12,1594.12
69.4,1708.82,1708.82
69,1658.82,1658.82
68.6,1764.71,1764.71
68.2,1729.41,1729.41
67.8,1661.76,1661.76
67.4,1735.29,1735.29
67,1735.29,1735.29
66.6,1691.18,1691.18
66.2,1785.29,1785.29
65.8,1747.06,1747.06
65.4,1720.59,1720.59
65,1747.06,1747.06
64.6,1752.94,1752.94
64.2,1800,1800
63.8,1626.47,1626.47
63.4,1652.94,1652.94
63,1847.06,1847.06
62.6,1626.47,1626.47
62.2,1773.53,1773.53
61.8,1855.88,1855.88
61.4,1732.35,1732.35
61,1891.18,1891.18
60.6,1691.18,1691.18
60.2,1835.29,1835.29
59.8,1732.35,1732.35
59.4,1844.12,1844.12
59,1711.76,1711.76
58.6,1817.65,1817.65
58.2,1873.53,1873.53
57.8,1726.47,1726.47
57.4,1867.65,1867.65
57,1858.82,1858.82
56.6,1820.59,1820.59
56.2,1847.06,1847.06
55.8,1776.47,1776.47
55.4,1702.94,1702.94
55,1905.88,1905.88
54.6,1847.06,1847.06
54.2,1920.59,1920.59
53.8,1705.88,1705.88
53.4,1823.53,1823.53
53,1991.18,1991.18
52.6,1811.76,1811.76
52.2,1847.06,1847.06
51.8,1744.12,1744.12
51.4,1729.41,1729.41
51,1688.24,1688.24
50.6,1808.82,1808.82
50.2,1629.41,1629.41
49.8,1579.41,1579.41
49.4,1685.29,1685.29
49,1744.12,1744.12
48.6,1585.29,1585.29
48.2,1752.94,1752.94
47.8,1664.71,1664.71
47.4,1576.47,1576.47
47,1644.12,1644.12
46.6,1541.18,1541.18
46.2,1535.29,1535.29
45.8,1529.41,1529.41
45.4,1597.06,1597.06
45,1650,1650
44.6,1611.76,1611.76
44.2,1538.24,1538.24
43.8,1567.65,1567.65
43.4,1602.94,1602.94
43,1414.71,1414.71
42.6,1564.71,1564.71
42.2,1573.53,1573.53
41.8,1632.35,1632.35
41.4,1594.12,1594.12
41,1476.47,1476.47
40.6,1555.88,1555.88
40.2,1482.35,1482.35
39.8,1688.24,1688.24
39.4,1644.12,1644.12
39,1805.88,1805.88
38.6,1714.71,1714.71
38.2,1852.94,1852.94
37.8,1826.47,1826.47
37.4,2008.82,2008.82
37,2097.06,2097.06
36.6,2417.65,2417.65
36.2,2647.06,2647.06
35.8,2926.47,2926.47
35.4,2991.18,2991.18
35,2985.29,2985.29
34.6,3126.47,3126.47
34.2,3305.88,3305.88
33.8,3467.65,3467.65
33.4,3555.88,3555.88
33,3658.82,3658.82
32.6,3558.82,3558.82
32.2,3455.88,3455.88
31.8,3264.71,3264.71
31.4,2800,2800
31,2538.24,2538.24
30.6,2229.41,2229.41
30.2,2173.53,2173.53
29.8,1855.88,1855.88
29.4,1888.24,1888.24
29,1829.41,1829.41
28.6,1861.76,1861.76
28.2,1697.06,1697.06
27.8,1876.47,1876.47
27.4,1600,1600
27,1711.76,1711.76
26.6,1679.41,1679.41
26.2,1620.59,1620.59
25.8,1673.53,1673.53
25.4,1588.24,1588.24
25,1676.47,1676.47
24.6,1741.18,1741.18
24.2,1785.29,1785.29
23.8,1488.24,1488.24
23.4,1417.65,1417.65
23,1385.29,1385.29
22.6,1182.35,1182.35
22.2,1082.35,1082.35
21.8,1114.71,1114.71
21.4,1023.53,1023.53
21,1017.65,1017.65
20.6,991.176,991.176
20.2,929.412,929.412
19.8,1100,1100
19.4,1297.06,1297.06
19,1447.06,1447.06
18.6,1567.65,1567.65
18.2,1970.59,1970.59
17.8,1958.82,1958.82
17.4,1735.29,1735.29
17,1517.65,1517.65
16.6,1526.47,1526.47
16.2,1473.53,1473.53
15.8,1394.12,1394.12
15.4,1482.35,1482.35
15,1670.59,1670.59
14.6,1820.59,1820.59
14.2,1767.65,1767.65
13.8,1629.41,1629.41
13.4,1391.18,1391.18
13,1100,1100
12.6,1061.76,1061.76
12.2,1167.65,1167.65
11.8,1438.24,1438.24
11.4,1732.35,1732.35
11,1973.53,1973.53
10.6,2041.18,2041.18
10.2,2285.29,2285.29
9.8,2135.29,2135.29
9.4,2326.47,2326.47
9,1829.41,1829.41
8.6,1279.41,1279.41
8.2,914.706,914.706
7.8,794.118,794.118
7.4,664.706,664.706
7,661.765,661.765
6.6,720.588,720.588
6.2,791.176,791.176
5.8,797.059,797.059
5.4,797.059,797.059
5,708.824,708.824
4.6,655.882,655.882
4.2,594.118,594.118
3.8,394.118,394.118
3.4,423.529,423.529
3,364.706,364.706
2.6,441.176,441.176
2.2,605.882,605.882
1.8,529.412,529.412
1.4,458.824,458.824
1,297.059,297.059
0.6,311.765,311.765
0.2,247.059,247.059
-0.2,220.588,220.588
-0.6,188.235,188.235
-1,161.765,161.765
-1.4,185.294,185.294
-1.8,158.824,158.824
