Binding Energy/eV,Intensity,ac
230.6,58473.5,58473.5
230.2,57982.4,57982.4
229.8,58285.3,58285.3
229.4,57411.8,57411.8
229.0,57570.6,57570.6
228.6,57929.4,57929.4
228.2,58244.1,58244.1
227.8,57426.5,57426.5
227.4,58314.7,58314.7
227.0,57767.6,57767.6
226.6,58861.8,58861.8
226.2,58529.4,58529.4
225.8,59752.9,59752.9
225.4,58914.7,58914.7
225.0,58620.6,58620.6
224.6,58741.2,58741.2
224.2,58776.5,58776.5
223.8,58944.1,58944.1
223.4,57870.6,57870.6
223.0,58588.2,58588.2
222.6,58447.1,58447.1
222.2,58814.7,58814.7
221.8,58058.8,58058.8
221.4,58944.1,58944.1
221.0,58685.3,58685.3
220.6,59152.9,59152.9
220.2,58623.5,58623.5
219.8,59097.1,59097.1
219.4,58473.5,58473.5
219.0,59797.1,59797.1
218.6,59402.9,59402.9
218.2,59464.7,59464.7
217.8,59773.5,59773.5
217.4,60041.2,60041.2
217.0,59397.1,59397.1
216.6,59802.9,59802.9
216.2,59508.8,59508.8
215.8,59802.9,59802.9
215.4,59870.6,59870.6
215.0,60288.2,60288.2
214.6,59302.9,59302.9
214.2,59702.9,59702.9
213.8,59270.6,59270.6
213.4,60444.1,60444.1
213.0,59750.0,59750.0
212.6,60608.8,60608.8
212.2,59917.6,59917.6
211.8,59376.5,59376.5
211.4,59908.8,59908.8
211.0,60329.4,60329.4
210.6,59202.9,59202.9
210.2,60220.6,60220.6
209.8,60258.8,60258.8
209.4,60276.5,60276.5
209.0,59614.7,59614.7
208.6,59400.0,59400.0
208.2,59861.8,59861.8
207.8,60505.9,60505.9
207.4,60411.8,60411.8
207.0,60108.8,60108.8
206.6,59694.1,59694.1
206.2,60011.8,60011.8
205.8,60694.1,60694.1
205.4,61185.3,61185.3
205.0,60764.7,60764.7
204.6,60185.3,60185.3
204.2,60314.7,60314.7
203.8,60276.5,60438.3
203.4,60720.6,60440.2
203.0,60864.7,60443.1
202.6,61879.4,60452.7
202.2,62023.5,60463.2
201.8,62979.4,60480.0
201.4,63932.4,60503.1
201.0,64808.8,60532.0
200.6,66535.3,60572.1
200.2,68470.6,60625.0
199.8,70444.1,60690.7
199.4,71817.6,60765.2
199.0,71579.4,60837.5
198.6,70944.1,60905.2
198.2,70729.4,60970.9
197.8,69402.9,61027.4
197.4,67779.4,61072.5
197.0,65355.9,61101.2
196.6,63297.1,61115.9
196.2,62902.9,61127.9
195.8,61605.9,61131.1
195.4,62241.2,61138.5
195.0,61064.7,61139.0
194.6,61464.7,61141.2
194.2,60894.1,60894.1
193.8,62382.4,62382.4
193.4,61932.4,61932.4
193.0,61732.4,61732.4
192.6,62005.9,62005.9
192.2,62061.8,62061.8
191.8,62514.7,62514.7
191.4,61061.8,61061.8
191.0,62697.1,62697.1
190.6,62297.1,62297.1
190.2,61958.8,61958.8
189.8,62897.1,62897.1
189.4,61985.3,61985.3
189.0,62929.4,62929.4
188.6,61717.6,61717.6
188.2,62544.1,62544.1
187.8,62700.0,62700.0
187.4,61547.1,61547.1
187.0,63005.9,63005.9
186.6,63126.5,63126.5
186.2,63870.6,63870.6
185.8,63047.1,63047.1
185.4,63470.6,63470.6
185.0,63714.7,63714.7
184.6,63450.0,63450.0
184.2,63432.4,63432.4
183.8,64008.8,64008.8
183.4,63358.8,63358.8
183.0,63461.8,63461.8
182.6,63491.2,63491.2
182.2,63817.6,63817.6
181.8,63302.9,63302.9
181.4,63188.2,63188.2
181.0,63702.9,63702.9
180.6,64229.4,64229.4
180.2,63870.6,63870.6
179.8,63929.4,63929.4
179.4,64900.0,64900.0
179.0,63802.9,63802.9
178.6,64105.9,64105.9
178.2,64797.1,64797.1
177.8,64555.9,64555.9
177.4,64791.2,64791.2
177.0,65073.5,65073.5
176.6,64676.5,64676.5
176.2,65232.4,65232.4
175.8,64800.0,64800.0
175.4,65050.0,65050.0
175.0,65185.3,65185.3
174.6,65964.7,65964.7
174.2,65414.7,65414.7
173.8,64711.8,64711.8
173.4,65473.5,65473.5
173.0,65164.7,65164.7
172.6,66055.9,66055.9
172.2,64670.6,64670.6
171.8,66326.5,66326.5
171.4,66197.1,66197.1
171.0,65552.9,65552.9
170.6,65982.4,65982.4
170.2,66800.0,66800.0
169.8,67064.7,67064.7
169.4,66250.0,66250.0
169.0,66623.5,66623.5
168.6,66917.6,66917.6
168.2,67194.1,67194.1
167.8,67738.2,67738.2
167.4,67505.9,67505.9
167.0,66341.2,66341.2
166.6,67394.1,67394.1
166.2,66561.8,66561.8
165.8,67129.4,67129.4
165.4,67058.8,67058.8
165.0,68626.5,68626.5
164.6,67088.2,67088.2
164.2,67691.2,67691.2
163.8,68408.8,68408.8
163.4,68188.2,68188.2
163.0,68250.0,68250.0
162.6,69211.8,69211.8
162.2,68914.7,68914.7
161.8,69564.7,69564.7
161.4,68729.4,68729.4
161.0,68667.6,68667.6
160.6,68550.0,68550.0
160.2,68914.7,68914.7
159.8,68732.4,68732.4
159.4,67538.2,67538.2
159.0,68602.9,68602.9
158.6,68358.8,68358.8
158.2,68576.5,68576.5
157.8,68067.6,68067.6
157.4,69155.9,69155.9
157.0,68950.0,68950.0
156.6,68750.0,68750.0
156.2,69623.5,69623.5
155.8,69779.4,69779.4
155.4,69597.1,69597.1
155.0,69944.1,69944.1
154.6,69017.6,69017.6
154.2,69829.4,69829.4
153.8,69729.4,69729.4
153.4,70414.7,70414.7
153.0,70082.4,70082.4
152.6,70850.0,70850.0
152.2,70964.7,70964.7
151.8,70150.0,70150.0
151.4,70502.9,70502.9
151.0,69988.2,69988.2
150.6,70655.9,70655.9
150.2,71735.3,71735.3
149.8,70773.5,70773.5
149.4,69738.2,69738.2
149.0,71732.4,71732.4
148.6,71500.0,71500.0
148.2,70629.4,70629.4
147.8,71064.7,71064.7
147.4,71600.0,71600.0
147.0,71605.9,71605.9
146.6,72391.2,72391.2
146.2,72002.9,72002.9
145.8,72305.9,72305.9
145.4,71488.2,71488.2
145.0,71032.4,71032.4
144.6,72120.6,72120.6
144.2,72794.1,72794.1
143.8,72129.4,72129.4
143.4,72420.6,72420.6
143.0,73017.6,73017.6
142.6,72944.1,72944.1
142.2,73464.7,73464.7
141.8,73464.7,73464.7
141.4,74470.6,74470.6
141.0,74147.1,74147.1
140.6,74661.8,74661.8
140.2,75117.6,75117.6
139.8,74938.2,74938.2
139.4,74879.4,74879.4
139.0,74261.8,74261.8
138.6,74261.8,74261.8
138.2,74832.4,74832.4
137.8,74335.3,74335.3
137.4,74052.9,74052.9
137.0,74655.9,74655.9
136.6,75023.5,75023.5
136.2,73350.0,73350.0
135.8,74811.8,74811.8
135.4,73955.9,73955.9
135.0,74876.5,74876.5
134.6,74855.9,74855.9
134.2,74750.0,74750.0
133.8,74623.5,74623.5
133.4,75291.2,75291.2
133.0,74682.4,74682.4
132.6,75297.1,75297.1
132.2,74835.3,74835.3
131.8,75141.2,75141.2
131.4,75514.7,75514.7
131.0,75850.0,75850.0
130.6,76138.2,76138.2
130.2,76632.4,76632.4
129.8,75661.8,75661.8
129.4,75588.2,75588.2
129.0,75247.1,75247.1
128.6,75679.4,75679.4
128.2,76267.6,76267.6
127.8,76823.5,76823.5
127.4,75958.8,75958.8
127.0,77008.8,77008.8
126.6,76088.2,76088.2
126.2,77308.8,77308.8
125.8,76997.1,76997.1
125.4,77138.2,77138.2
125.0,78241.2,78241.2
124.6,77776.5,77776.5
124.2,78035.3,78035.3
123.8,77208.8,77208.8
123.4,77850.0,77850.0
123.0,78400.0,78400.0
122.6,79423.5,79423.5
122.2,79605.9,79605.9
121.8,80532.4,80532.4
121.4,79950.0,79950.0
121.0,80420.6,80420.6
120.6,79635.3,79635.3
120.2,80273.5,80273.5
119.8,80673.5,80673.5
119.4,81011.8,81011.8
119.0,82364.7,82364.7
118.6,81194.1,81194.1
118.2,82100.0,82100.0
117.8,83088.2,83088.2
117.4,82279.4,82279.4
117.0,82526.5,82526.5
116.6,83832.4,83832.4
116.2,83008.8,83008.8
115.8,83820.6,83820.6
115.4,84650.0,84650.0
115.0,85350.0,85350.0
114.6,84476.5,84476.5
114.2,84764.7,84764.7
113.8,86620.6,86620.6
113.4,86202.9,86202.9
113.0,86479.4,86479.4
112.6,88370.6,88370.6
112.2,87867.6,87867.6
111.8,88391.2,88391.2
111.4,88982.4,88982.4
111.0,89047.1,89047.1
110.6,88873.5,88873.5
110.2,88697.1,88697.1
109.8,87250.0,87250.0
109.4,88120.6,88120.6
109.0,88541.2,88541.2
108.6,87897.1,87897.1
108.2,87411.8,87411.8
107.8,86679.4,86679.4
107.4,86502.9,86502.9
107.0,85050.0,85050.0
106.6,84023.5,84023.5
106.2,83397.1,83397.1
105.8,82488.2,82488.2
105.4,81573.5,81573.5
105.0,81902.9,81902.9
104.6,80941.2,80941.2
104.2,80697.1,80697.1
103.8,79935.3,79935.3
103.4,79567.6,79567.6
103.0,78458.8,78458.8
102.6,78002.9,78002.9
102.2,77394.1,77394.1
101.8,76305.9,76305.9
101.4,75732.4,75732.4
101.0,75641.2,75641.2
100.6,75188.2,75188.2
100.2,74879.4,74879.4
99.8,73570.6,73570.6
99.4,73179.4,73179.4
99.0,72050.0,72050.0
98.6,70955.9,70955.9
98.2,71014.7,71014.7
97.8,69232.4,69232.4
97.4,67370.6,67370.6
97.0,66400.0,66400.0
96.6,66150.0,66150.0
96.2,64938.2,64938.2
95.8,64117.6,64117.6
95.4,64170.6,64170.6
95.0,63470.6,63470.6
94.6,63758.8,63758.8
94.2,64085.3,64085.3
93.8,64047.1,64047.1
93.4,63394.1,63394.1
93.0,64111.8,64111.8
92.6,63308.8,63308.8
92.2,63852.9,63852.9
91.8,65502.9,65502.9
91.4,67655.9,67655.9
91.0,70929.4,70929.4
90.6,73611.8,73611.8
90.2,80361.8,80361.8
89.8,88070.6,88070.6
89.4,105818.0,105818.0
89.0,135765.0,135765.0
88.6,192018.0,192018.0
88.2,282691.0,282691.0
87.8,370585.0,370585.0
87.4,352088.0,352088.0
87.0,236788.0,236788.0
86.6,142665.0,142665.0
86.2,105503.0,105503.0
85.8,108971.0,108971.0
85.4,136050.0,136050.0
85.0,197326.0,197326.0
84.6,308665.0,308665.0
84.2,426215.0,426215.0
83.8,431306.0,431306.0
83.4,289179.0,289179.0
83.0,141294.0,141294.0
82.6,70950.0,70950.0
82.2,46950.0,46950.0
81.8,37623.5,37623.5
81.4,32588.2,32588.2
81.0,29550.0,29550.0
80.6,27117.6,27117.6
80.2,24379.4,24379.4
79.8,22894.1,22894.1
79.4,21438.2,21438.2
79.0,20152.9,20152.9
78.6,19129.4,19129.4
78.2,18779.4,18779.4
77.8,18008.8,18008.8
77.4,17782.4,17782.4
77.0,17647.1,17647.1
76.6,17902.9,17902.9
76.2,17867.6,17867.6
75.8,18276.5,18276.5
75.4,18526.5,18526.5
75.0,18632.4,18632.4
74.6,18750.0,18750.0
74.2,18979.4,18979.4
73.8,18682.4,18682.4
73.4,18623.5,18623.5
73.0,18155.9,18155.9
72.6,17508.8,17508.8
72.2,16982.4,16982.4
71.8,16535.3,16535.3
71.4,16044.1,16044.1
71.0,15452.9,15452.9
70.6,15211.8,15211.8
70.2,15067.6,15067.6
69.8,14597.1,14597.1
69.4,14158.8,14158.8
69.0,13597.1,13597.1
68.6,13976.5,13976.5
68.2,13232.4,13232.4
67.8,13423.5,13423.5
67.4,12673.5,12673.5
67.0,13176.5,13176.5
66.6,12917.6,12917.6
66.2,13035.3,13035.3
65.8,12620.6,12620.6
65.4,13088.2,13088.2
65.0,12797.1,12797.1
64.6,13261.8,13261.8
64.2,13120.6,13120.6
63.8,13605.9,13605.9
63.4,13635.3,13635.3
63.0,13885.3,13885.3
62.6,14091.2,14091.2
62.2,14373.5,14373.5
61.8,14858.8,14858.8
61.4,15567.6,15567.6
61.0,15670.6,15670.6
60.6,16729.4,16729.4
60.2,17500.0,17500.0
59.8,18338.2,18338.2
59.4,19038.2,19038.2
59.0,20258.8,20258.8
58.6,20282.4,20282.4
58.2,21700.0,21700.0
57.8,22523.5,22523.5
57.4,23000.0,23000.0
57.0,22679.4,22679.4
56.6,22108.8,22108.8
56.2,21505.9,21505.9
55.8,20282.4,20282.4
55.4,19450.0,19450.0
55.0,18223.5,18223.5
54.6,17070.6,17070.6
54.2,15861.8,15861.8
53.8,14814.7,14814.7
53.4,14367.6,14367.6
53.0,13611.8,13611.8
52.6,12744.1,12744.1
52.2,12244.1,12244.1
51.8,11726.5,11726.5
51.4,11314.7,11314.7
51.0,11226.5,11226.5
50.6,10926.5,10926.5
50.2,10394.1,10394.1
49.8,10250.0,10250.0
49.4,10058.8,10058.8
49.0,9838.24,9838.24
48.6,9164.71,9164.71
48.2,9364.71,9364.71
47.8,9052.94,9052.94
47.4,9185.29,9185.29
47.0,8967.65,8967.65
46.6,8776.47,8776.47
46.2,9108.82,9108.82
45.8,9085.29,9085.29
45.4,8835.29,8835.29
45.0,8885.29,8885.29
44.6,8661.76,8661.76
44.2,8623.53,8623.53
43.8,9079.41,9079.41
43.4,8770.59,8770.59
43.0,9161.76,9161.76
42.6,8617.65,8617.65
42.2,8779.41,8779.41
41.8,8808.82,8808.82
41.4,8947.06,8947.06
41.0,8894.12,8894.12
40.6,8820.59,8820.59
40.2,8970.59,8970.59
39.8,8820.59,8820.59
39.4,8847.06,8847.06
39.0,8947.06,8947.06
38.6,8914.71,8914.71
38.2,8935.29,8935.29
37.8,9064.71,9064.71
37.4,9120.59,9120.59
37.0,9011.76,9011.76
36.6,9023.53,9023.53
36.2,8938.24,8938.24
35.8,9211.76,9211.76
35.4,9117.65,9117.65
35.0,9561.76,9561.76
34.6,9700.0,9700.0
34.2,9561.76,9561.76
33.8,9514.71,9514.71
33.4,9702.94,9702.94
33.0,9764.71,9764.71
32.6,9552.94,9552.94
32.2,9538.24,9538.24
31.8,9679.41,9679.41
31.4,9541.18,9541.18
31.0,9752.94,9752.94
30.6,9435.29,9435.29
30.2,9582.35,9582.35
29.8,9411.76,9411.76
29.4,9611.76,9611.76
29.0,9832.35,9832.35
28.6,9594.12,9594.12
28.2,9726.47,9726.47
27.8,9729.41,9729.41
27.4,9467.65,9467.65
27.0,9591.18,9591.18
26.6,9488.24,9488.24
26.2,9467.65,9467.65
25.8,9308.82,9308.82
25.4,9129.41,9129.41
25.0,9438.24,9438.24
24.6,9038.24,9038.24
24.2,9108.82,9108.82
23.8,8614.71,8614.71
23.4,8714.71,8714.71
23.0,8988.24,8988.24
22.6,8717.65,8717.65
22.2,8594.12,8594.12
21.8,8552.94,8552.94
21.4,8755.88,8755.88
21.0,8520.59,8520.59
20.6,8402.94,8402.94
20.2,8258.82,8258.82
19.8,8088.24,8088.24
19.4,7961.76,7961.76
19.0,7952.94,7952.94
18.6,8026.47,8026.47
18.2,8002.94,8002.94
17.8,7932.35,7932.35
17.4,7832.35,7832.35
17.0,7573.53,7573.53
16.6,7711.76,7711.76
16.2,7555.88,7555.88
15.8,7485.29,7485.29
15.4,7241.18,7241.18
15.0,7229.41,7229.41
14.6,7047.06,7047.06
14.2,7002.94,7002.94
13.8,6800.0,6800.0
13.4,6694.12,6694.12
13.0,6817.65,6817.65
12.6,7300.0,7300.0
12.2,8138.24,8138.24
11.8,8632.35,8632.35
11.4,9505.88,9505.88
11.0,9588.24,9588.24
10.6,9514.71,9514.71
10.2,9267.65,9267.65
9.8,9444.12,9444.12
9.4,9082.35,9082.35
9.0,10350.0,10350.0
8.6,11879.4,11879.4
8.2,14520.6,14520.6
7.8,19408.8,19408.8
7.4,24558.8,24558.8
7.0,28879.4,28879.4
6.6,32408.8,32408.8
6.2,33161.8,33161.8
5.8,32144.1,32144.1
5.4,29594.1,29594.1
5.0,30800.0,30800.0
4.6,32950.0,32950.0
4.2,35585.3,35585.3
3.8,36144.1,36144.1
3.4,36005.9,36005.9
3.0,33094.1,33094.1
2.6,28850.0,28850.0
2.2,20876.5,20876.5
1.8,13476.5,13476.5
1.4,8247.06,8247.06
1.0,6070.59,6070.59
0.6,4617.65,4617.65
0.2,3538.24,3538.24
-0.2,2244.12,2244.12
-0.6,1544.12,1544.12
-1.0,1011.76,1011.76
