Number,t,E,I,j
4389,5617.0,-1.018125,-1.31e-06,-1.190909090909091
4390,5618.0,-1.01175,-1.313e-06,-1.1936363636363634
4391,5619.0,-1.005375,-1.306e-06,-1.1872727272727273
4392,5620.0,-0.998875,-1.301e-06,-1.1827272727272726
4393,5622.0,-0.9925,-1.297e-06,-1.179090909090909
4394,5623.0,-0.986125,-1.279e-06,-1.1627272727272726
4395,5624.0,-0.97975,-1.27e-06,-1.1545454545454543
4396,5626.0,-0.973375,-1.268e-06,-1.1527272727272726
4397,5627.0,-0.966875,-1.26e-06,-1.1454545454545453
4398,5628.0,-0.9605,-1.263e-06,-1.1481818181818182
4399,5629.0,-0.954125,-1.247e-06,-1.1336363636363636
4400,5631.0,-0.94775,-1.251e-06,-1.137272727272727
4401,5632.0,-0.941375,-1.237e-06,-1.1245454545454543
4402,5633.0,-0.934875,-1.239e-06,-1.1263636363636362
4403,5635.0,-0.9285,-1.228e-06,-1.1163636363636362
4404,5636.0,-0.922125,-1.22e-06,-1.109090909090909
4405,5637.0,-0.91575,-1.219e-06,-1.1081818181818182
4406,5638.0,-0.90925,-1.207e-06,-1.0972727272727272
4407,5640.0,-0.902875,-1.197e-06,-1.088181818181818
4408,5641.0,-0.8965,-1.197e-06,-1.088181818181818
4409,5642.0,-0.890125,-1.193e-06,-1.0845454545454545
4410,5644.0,-0.88375,-1.173e-06,-1.0663636363636364
4411,5645.0,-0.87725,-1.188e-06,-1.08
4412,5646.0,-0.870875,-1.169e-06,-1.0627272727272727
4413,5647.0,-0.8645,-1.164e-06,-1.058181818181818
4414,5649.0,-0.858125,-1.163e-06,-1.057272727272727
4415,5650.0,-0.85175,-1.141e-06,-1.0372727272727271
4416,5651.0,-0.84525,-1.145e-06,-1.0409090909090908
4417,5652.0,-0.838875,-1.148e-06,-1.0436363636363637
4418,5654.0,-0.8325,-1.134e-06,-1.030909090909091
4419,5655.0,-0.826125,-1.133e-06,-1.03
4420,5656.0,-0.81975,-1.122e-06,-1.02
4421,5658.0,-0.81325,-1.132e-06,-1.0290909090909088
4422,5659.0,-0.806875,-1.117e-06,-1.0154545454545454
4423,5660.0,-0.8005,-1.111e-06,-1.01
4424,5661.0,-0.794125,-1.108e-06,-1.007272727272727
4425,5663.0,-0.787625,-1.094e-06,-0.9945454545454544
4426,5664.0,-0.78125,-1.092e-06,-0.9927272727272728
4427,5665.0,-0.774875,-1.091e-06,-0.9918181818181816
4428,5667.0,-0.7685,-1.087e-06,-0.988181818181818
4429,5668.0,-0.762125,-1.078e-06,-0.98
4430,5669.0,-0.755625,-1.058e-06,-0.9618181818181818
4431,5670.0,-0.74925,-1.069e-06,-0.9718181818181816
4432,5672.0,-0.742875,-1.043e-06,-0.948181818181818
4433,5673.0,-0.7365,-1.041e-06,-0.9463636363636364
4434,5674.0,-0.730125,-1.031e-06,-0.9372727272727271
4435,5676.0,-0.723625,-1.024e-06,-0.9309090909090908
4436,5677.0,-0.71725,-1.012e-06,-0.92
4437,5678.0,-0.710875,-1.003e-06,-0.9118181818181816
4438,5679.0,-0.7045,-9.875e-07,-0.8977272727272727
4439,5681.0,-0.698,-9.844e-07,-0.8949090909090909
4440,5682.0,-0.691625,-9.715e-07,-0.8831818181818181
4441,5683.0,-0.68525,-9.542e-07,-0.8674545454545454
4442,5684.0,-0.678875,-9.398e-07,-0.8543636363636362
4443,5686.0,-0.6725,-9.157e-07,-0.8324545454545453
4444,5687.0,-0.666,-9.068e-07,-0.8243636363636363
4445,5688.0,-0.659625,-8.79e-07,-0.7990909090909091
4446,5690.0,-0.65325,-8.632e-07,-0.7847272727272726
4447,5691.0,-0.646875,-8.299e-07,-0.7544545454545454
4448,5692.0,-0.6405,-7.906e-07,-0.7187272727272727
4449,5693.0,-0.634,-7.743e-07,-0.7039090909090909
4450,5695.0,-0.627625,-7.226e-07,-0.6569090909090909
