Number,t,E,I,j
4212,5390.0,-0.848125,-1.484e-05,-13.49090909090909
4213,5391.0,-0.8545,-1.503e-05,-13.663636363636362
4214,5393.0,-0.860875,-1.517e-05,-13.79090909090909
4215,5394.0,-0.867375,-1.527e-05,-13.881818181818184
4216,5395.0,-0.87375,-1.533e-05,-13.936363636363636
4217,5396.0,-0.880125,-1.536e-05,-13.96363636363636
4218,5398.0,-0.8865,-1.538e-05,-13.98181818181818
4219,5399.0,-0.892875,-1.537e-05,-13.972727272727273
4220,5400.0,-0.899375,-1.537e-05,-13.972727272727273
4221,5402.0,-0.90575,-1.535e-05,-13.954545454545451
4222,5403.0,-0.912125,-1.535e-05,-13.954545454545451
4223,5404.0,-0.9185,-1.534e-05,-13.945454545454542
4224,5405.0,-0.925,-1.533e-05,-13.936363636363636
4225,5407.0,-0.931375,-1.533e-05,-13.936363636363636
4226,5408.0,-0.93775,-1.534e-05,-13.945454545454542
4227,5409.0,-0.944125,-1.534e-05,-13.945454545454542
4228,5411.0,-0.9505,-1.534e-05,-13.945454545454542
4229,5412.0,-0.957,-1.535e-05,-13.954545454545451
4230,5413.0,-0.963375,-1.536e-05,-13.96363636363636
4231,5414.0,-0.96975,-1.537e-05,-13.972727272727273
4232,5416.0,-0.976125,-1.537e-05,-13.972727272727273
4233,5417.0,-0.9825,-1.537e-05,-13.972727272727273
4234,5418.0,-0.989,-1.538e-05,-13.98181818181818
4235,5420.0,-0.995375,-1.539e-05,-13.99090909090909
4236,5421.0,-1.00175,-1.539e-05,-13.99090909090909
4237,5422.0,-1.008125,-1.538e-05,-13.98181818181818
4238,5423.0,-1.0145,-1.538e-05,-13.98181818181818
4239,5425.0,-1.021,-1.538e-05,-13.98181818181818
4240,5426.0,-1.027375,-1.537e-05,-13.972727272727273
4241,5427.0,-1.03375,-1.536e-05,-13.96363636363636
4242,5428.0,-1.040125,-1.535e-05,-13.954545454545451
4243,5430.0,-1.046625,-1.533e-05,-13.936363636363636
4244,5431.0,-1.053,-1.531e-05,-13.918181818181818
4245,5432.0,-1.059375,-1.529e-05,-13.9
4246,5434.0,-1.06575,-1.527e-05,-13.881818181818184
4247,5435.0,-1.072125,-1.524e-05,-13.854545454545454
4248,5436.0,-1.078625,-1.52e-05,-13.818181818181817
4249,5437.0,-1.085,-1.516e-05,-13.78181818181818
4250,5439.0,-1.091375,-1.513e-05,-13.754545454545454
4251,5440.0,-1.09775,-1.509e-05,-13.718181818181815
4252,5441.0,-1.104125,-1.504e-05,-13.67272727272727
