Number,t,E,I,j
4298,5500.0,-1.398625,-5.827e-06,-5.297272727272727
4299,5501.0,-1.405,-5.819e-06,-5.289999999999999
4300,5503.0,-1.4115,-5.808e-06,-5.279999999999999
4301,5504.0,-1.417875,-5.798e-06,-5.2709090909090905
4302,5505.0,-1.42425,-5.788e-06,-5.261818181818182
4303,5507.0,-1.430625,-5.777e-06,-5.251818181818182
4304,5508.0,-1.437,-5.77e-06,-5.245454545454544
4305,5509.0,-1.4435,-5.763e-06,-5.239090909090908
4306,5510.0,-1.449875,-5.75e-06,-5.227272727272727
4307,5512.0,-1.45625,-5.743e-06,-5.220909090909091
4308,5513.0,-1.462625,-5.739e-06,-5.217272727272727
4309,5514.0,-1.469,-5.731e-06,-5.209999999999999
4310,5516.0,-1.4755,-5.718e-06,-5.198181818181817
4311,5517.0,-1.481875,-5.711e-06,-5.191818181818181
4312,5518.0,-1.48825,-5.699e-06,-5.180909090909091
4313,5519.0,-1.494625,-5.689e-06,-5.171818181818182
4314,5521.0,-1.49775,-5.516e-06,-5.014545454545454
4315,5522.0,-1.491875,-5.271e-06,-4.791818181818181
4316,5523.0,-1.4855,-5.152e-06,-4.683636363636364
4317,5524.0,-1.479,-5.068e-06,-4.607272727272727
4318,5526.0,-1.472625,-4.996e-06,-4.541818181818182
4319,5527.0,-1.46625,-4.936e-06,-4.487272727272727
4320,5528.0,-1.459875,-4.88e-06,-4.436363636363636
4321,5530.0,-1.4535,-4.83e-06,-4.390909090909091
4322,5531.0,-1.447,-4.784e-06,-4.34909090909091
4323,5532.0,-1.440625,-4.741e-06,-4.31
4324,5533.0,-1.43425,-4.699e-06,-4.2718181818181815
4325,5535.0,-1.427875,-4.66e-06,-4.236363636363636
4326,5536.0,-1.4215,-4.624e-06,-4.203636363636364
4327,5537.0,-1.415,-4.593e-06,-4.175454545454545
4328,5539.0,-1.408625,-4.558e-06,-4.143636363636364
4329,5540.0,-1.40225,-4.524e-06,-4.112727272727272
4330,5541.0,-1.395875,-4.49e-06,-4.081818181818182
4331,5542.0,-1.3895,-4.458e-06,-4.052727272727273
4332,5544.0,-1.383,-4.431e-06,-4.028181818181817
4333,5545.0,-1.376625,-4.4e-06,-4.0
4334,5546.0,-1.37025,-4.368e-06,-3.9709090909090903
4335,5548.0,-1.363875,-4.339e-06,-3.944545454545455
4336,5549.0,-1.357375,-4.309e-06,-3.917272727272727
4337,5550.0,-1.351,-4.285e-06,-3.8954545454545446
4338,5551.0,-1.344625,-4.254e-06,-3.867272727272727
4339,5553.0,-1.33825,-4.231e-06,-3.846363636363636
