Number,Time/s,Voltage/V,Current/A,Current_density/muAcm
4453,5699.0,-0.6085,-1.295e-06,-1.1772727272727272
4454,5700.0,-0.602125,-1.29e-06,-1.1727272727272726
4455,5701.0,-0.595625,-1.309e-06,-1.19
4456,5702.0,-0.58925,-1.321e-06,-1.2009090909090907
4457,5704.0,-0.582875,-1.198e-06,-1.0890909090909089
4458,5705.0,-0.5765,-1.198e-06,-1.0890909090909089
4459,5706.0,-0.570125,-1.213e-06,-1.1027272727272728
4460,5708.0,-0.563625,-1.223e-06,-1.1118181818181818
4461,5709.0,-0.55725,-1.129e-06,-1.0263636363636364
4462,5710.0,-0.550875,-1.09e-06,-0.9909090909090909
4463,5711.0,-0.5445,-1.097e-06,-0.9972727272727272
4464,5713.0,-0.538,-1.13e-06,-1.0272727272727271
4465,5714.0,-0.531625,-1.109e-06,-1.0081818181818183
4466,5715.0,-0.52525,-1.004e-06,-0.9127272727272726
4467,5716.0,-0.518875,-1.016e-06,-0.9236363636363636
4468,5718.0,-0.5125,-1.02e-06,-0.9272727272727272
4469,5719.0,-0.506,-9.862e-07,-0.8965454545454544
4470,5720.0,-0.499625,-8.98e-07,-0.8163636363636363
4471,5722.0,-0.49325,-9.293e-07,-0.8448181818181818
4472,5723.0,-0.486875,-9.463e-07,-0.8602727272727272
4473,5724.0,-0.4805,-9.474e-07,-0.8612727272727272
4474,5725.0,-0.474,-8.62e-07,-0.7836363636363636
4475,5727.0,-0.467625,-8.408e-07,-0.7643636363636362
4476,5728.0,-0.46125,-8.922e-07,-0.811090909090909
4477,5729.0,-0.454875,-8.742e-07,-0.7947272727272727
4478,5731.0,-0.4485,-7.938e-07,-0.7216363636363636
4479,5732.0,-0.442,-7.484e-07,-0.6803636363636363
4480,5733.0,-0.435625,-7.372e-07,-0.6701818181818181
4481,5734.0,-0.42925,-7.551e-07,-0.6864545454545454
4482,5736.0,-0.422875,-7.212e-07,-0.6556363636363636
4483,5737.0,-0.416375,-6.693e-07,-0.6084545454545454
4484,5738.0,-0.41,-6.356e-07,-0.5778181818181818
4485,5740.0,-0.403625,-6.409e-07,-0.5826363636363636
4486,5741.0,-0.39725,-6.632e-07,-0.6029090909090908
4487,5742.0,-0.390875,-6.297e-07,-0.5724545454545453
4488,5743.0,-0.384375,-5.414e-07,-0.4921818181818181
4489,5745.0,-0.378,-5.081e-07,-0.4619090909090909
4490,5746.0,-0.371625,-5.123e-07,-0.4657272727272726
4491,5747.0,-0.36525,-4.913e-07,-0.4466363636363635
4492,5748.0,-0.358875,-4.902e-07,-0.4456363636363635
4493,5750.0,-0.352375,-4.985e-07,-0.4531818181818181
4494,5751.0,-0.346,-4.662e-07,-0.4238181818181817
4495,5752.0,-0.339625,-4.035e-07,-0.3668181818181817
4496,5754.0,-0.33325,-4.054e-07,-0.3685454545454545
4497,5755.0,-0.326875,-3.95e-07,-0.359090909090909
4498,5756.0,-0.320375,-3.529e-07,-0.3208181818181818
4499,5757.0,-0.314,-3.598e-07,-0.327090909090909
4500,5759.0,-0.307625,-2.905e-07,-0.2640909090909091
4501,5760.0,-0.30125,-2.9e-07,-0.2636363636363636
4502,5761.0,-0.29475,-2.686e-07,-0.2441818181818181
4503,5763.0,-0.288375,-3.222e-07,-0.2929090909090909
4504,5764.0,-0.282,-2.261e-07,-0.2055454545454545
4505,5765.0,-0.275625,-1.984e-07,-0.1803636363636363
4506,5766.0,-0.26925,-1.956e-07,-0.1778181818181818
4507,5768.0,-0.26275,-1.802e-07,-0.1638181818181818
4508,5769.0,-0.256375,-1.337e-07,-0.1215454545454545
4509,5770.0,-0.25,-1.075e-07,-0.0977272727272727
4510,5772.0,-0.243625,-9.039e-08,-0.0821727272727272
4511,5773.0,-0.23725,-9.166e-08,-0.0833272727272727
4512,5774.0,-0.23075,-1.056e-07,-0.0959999999999999
4513,5775.0,-0.224375,-8.669e-08,-0.0788090909090909
4514,5777.0,-0.218,-3.93e-08,-0.0357272727272727
4515,5778.0,-0.211625,-2.352e-08,-0.0213818181818181
4516,5779.0,-0.20525,-4.695e-08,-0.0426818181818181
4517,5780.0,-0.19875,-1.091e-08,-0.0099181818181818
4518,5782.0,-0.192375,7.884e-08,0.0716727272727272
4519,5783.0,-0.186,7.771e-08,0.0706454545454545
4520,5784.0,-0.179625,6.575e-08,0.0597727272727272
4521,5786.0,-0.173125,8.491e-08,0.077190909090909
4522,5787.0,-0.16675,1.301e-07,0.1182727272727272
4523,5788.0,-0.160375,1.511e-07,0.1373636363636363
4524,5789.0,-0.154,1.308e-07,0.1189090909090909
4525,5791.0,-0.147625,1.549e-07,0.1408181818181818
4526,5792.0,-0.141125,1.659e-07,0.1508181818181818
4527,5793.0,-0.13475,2.132e-07,0.1938181818181818
4528,5795.0,-0.128375,2.08e-07,0.1890909090909091
4529,5796.0,-0.122,2.101e-07,0.191
4530,5797.0,-0.115625,1.777e-07,0.1615454545454545
4531,5798.0,-0.109125,2.405e-07,0.2186363636363636
4532,5800.0,-0.10275,2.996e-07,0.2723636363636363
4533,5801.0,-0.096375,2.925e-07,0.2659090909090909
4534,5802.0,-0.09,2.809e-07,0.2553636363636363
4535,5804.0,-0.083625,2.393e-07,0.2175454545454545
4536,5805.0,-0.077125,2.62e-07,0.2381818181818181
4537,5806.0,-0.07075,3.355e-07,0.305
4538,5807.0,-0.064375,3.633e-07,0.3302727272727272
4539,5809.0,-0.058,3.487e-07,0.317
4540,5810.0,-0.0515,3.187e-07,0.2897272727272727
4541,5811.0,-0.045125,3.928e-07,0.357090909090909
4542,5812.0,-0.03875,4.558e-07,0.4143636363636363
4543,5814.0,-0.032375,4.464e-07,0.4058181818181817
4544,5815.0,-0.026,4.298e-07,0.3907272727272727
4545,5816.0,-0.0195,4.118e-07,0.3743636363636363
4546,5818.0,-0.013125,4.995e-07,0.4540909090909091
4547,5819.0,-0.00675,5.677e-07,0.516090909090909
4548,5820.0,-0.000375,5.879e-07,0.5344545454545454
4549,5821.0,0.006,5.715e-07,0.5195454545454544
4550,5823.0,0.0125,6.041e-07,0.5491818181818181
4551,5824.0,0.018875,6.518e-07,0.5925454545454545
4552,5825.0,0.02525,6.924e-07,0.6294545454545454
4553,5827.0,0.031625,6.854e-07,0.623090909090909
4554,5828.0,0.038125,7.214e-07,0.6558181818181819
4555,5829.0,0.0445,7.605e-07,0.6913636363636363
4556,5830.0,0.050875,7.722e-07,0.702
4557,5832.0,0.05725,7.555e-07,0.6868181818181818
4558,5833.0,0.063625,8.561e-07,0.7782727272727273
4559,5834.0,0.070125,8.601e-07,0.7819090909090909
4560,5836.0,0.0765,8.432e-07,0.7665454545454545
4561,5837.0,0.082875,8.469e-07,0.7699090909090909
4562,5838.0,0.08925,9.464e-07,0.8603636363636362
4563,5839.0,0.095625,9.566e-07,0.8696363636363637
4564,5841.0,0.102125,9.045e-07,0.8222727272727272
4565,5842.0,0.1085,1.037e-06,0.9427272727272724
4566,5843.0,0.114875,1.101e-06,1.0009090909090907
4567,5844.0,0.12125,1.074e-06,0.9763636363636364
4568,5846.0,0.127625,1.066e-06,0.9690909090909092
4569,5847.0,0.134125,1.258e-06,1.1436363636363636
4570,5848.0,0.1405,1.309e-06,1.19
4571,5850.0,0.146875,1.315e-06,1.195454545454545
4572,5851.0,0.15325,1.298e-06,1.1799999999999995
4573,5852.0,0.15975,1.342e-06,1.22
4574,5853.0,0.166125,1.541e-06,1.4009090909090909
4575,5855.0,0.1725,1.589e-06,1.4445454545454544
4576,5856.0,0.178875,1.587e-06,1.4427272727272726
4577,5857.0,0.18525,1.602e-06,1.4563636363636363
4578,5859.0,0.19175,1.733e-06,1.5754545454545452
4579,5860.0,0.198125,1.951e-06,1.7736363636363637
4580,5861.0,0.2045,2.007e-06,1.8245454545454545
4581,5862.0,0.210875,1.982e-06,1.801818181818181
4582,5864.0,0.21725,2.122e-06,1.9290909090909087
4583,5865.0,0.22375,2.472e-06,2.247272727272727
4584,5866.0,0.230125,2.597e-06,2.360909090909091
4585,5868.0,0.2365,2.632e-06,2.3927272727272726
4586,5869.0,0.242875,2.734e-06,2.4854545454545454
4587,5870.0,0.24925,3.229e-06,2.935454545454545
4588,5871.0,0.25575,3.5e-06,3.1818181818181817
4589,5873.0,0.262125,3.62e-06,3.2909090909090906
4590,5874.0,0.2685,3.79e-06,3.4454545454545453
4591,5875.0,0.274875,4.394e-06,3.994545454545454
4592,5876.0,0.281375,4.771e-06,4.337272727272727
4593,5878.0,0.28775,4.927e-06,4.479090909090909
4594,5879.0,0.294125,5.059e-06,4.599090909090909
4595,5880.0,0.3005,5.762e-06,5.238181818181818
4596,5882.0,0.306875,6.295e-06,5.722727272727272
4597,5883.0,0.313375,6.514e-06,5.921818181818182
4598,5884.0,0.31975,6.552e-06,5.956363636363636
4599,5885.0,0.326125,6.982e-06,6.347272727272727
4600,5887.0,0.3325,7.748e-06,7.043636363636362
4601,5888.0,0.338875,8.045e-06,7.313636363636363
4602,5889.0,0.345375,8.151e-06,7.409999999999999
4603,5891.0,0.35175,8.121e-06,7.382727272727273
4604,5892.0,0.358125,8.753e-06,7.957272727272727
4605,5893.0,0.3645,9.243e-06,8.40272727272727
4606,5894.0,0.370875,9.343e-06,8.493636363636362
4607,5896.0,0.377375,9.209e-06,8.371818181818181
4608,5897.0,0.38375,9.337e-06,8.488181818181816
4609,5898.0,0.390125,9.738e-06,8.852727272727273
4610,5900.0,0.3965,9.812e-06,8.919999999999998
4611,5901.0,0.403,9.605e-06,8.731818181818182
4612,5902.0,0.409375,9.316e-06,8.469090909090909
4613,5903.0,0.41575,9.422e-06,8.565454545454545
4614,5905.0,0.422125,9.524e-06,8.658181818181818
4615,5906.0,0.4285,9.337e-06,8.488181818181816
4616,5907.0,0.435,9.015e-06,8.195454545454544
4617,5908.0,0.441375,8.69e-06,7.899999999999999
4618,5910.0,0.44775,8.641e-06,7.855454545454545
4619,5911.0,0.454125,8.516e-06,7.741818181818181
4620,5912.0,0.4605,8.239e-06,7.49
4621,5914.0,0.467,7.928e-06,7.207272727272726
4622,5915.0,0.473375,7.578e-06,6.889090909090909
4623,5916.0,0.47975,7.555e-06,6.868181818181817
4624,5917.0,0.486125,7.399e-06,6.726363636363636
4625,5919.0,0.4925,7.144e-06,6.494545454545454
4626,5920.0,0.499,6.878e-06,6.252727272727272
4627,5921.0,0.505375,6.653e-06,6.048181818181817
4628,5923.0,0.51175,6.48e-06,5.89090909090909
4629,5924.0,0.518125,6.455e-06,5.868181818181818
4630,5925.0,0.524625,6.294e-06,5.721818181818182
4631,5926.0,0.531,6.107e-06,5.551818181818182
4632,5928.0,0.537375,5.933e-06,5.393636363636363
4633,5929.0,0.54375,5.809e-06,5.28090909090909
4634,5930.0,0.550125,5.64e-06,5.127272727272727
4635,5932.0,0.556625,5.584e-06,5.076363636363636
4636,5933.0,0.563,5.496e-06,4.996363636363636
4637,5934.0,0.569375,5.366e-06,4.878181818181817
4638,5935.0,0.57575,5.245e-06,4.768181818181818
4639,5937.0,0.582125,5.143e-06,4.675454545454545
4640,5938.0,0.588625,5.02e-06,4.563636363636364
4641,5939.0,0.595,4.885e-06,4.4409090909090905
4642,5940.0,0.601375,4.902e-06,4.456363636363636
4643,5942.0,0.60775,4.844e-06,4.4036363636363625
4644,5943.0,0.614125,4.743e-06,4.3118181818181816
4645,5944.0,0.620625,4.64e-06,4.218181818181818
4646,5946.0,0.627,4.553e-06,4.139090909090909
4647,5947.0,0.633375,4.432e-06,4.029090909090909
4648,5948.0,0.63975,4.42e-06,4.018181818181818
4649,5949.0,0.64625,4.405e-06,4.004545454545455
4650,5951.0,0.652625,4.318e-06,3.925454545454545
4651,5952.0,0.659,4.186e-06,3.805454545454545
4652,5953.0,0.665375,4.158e-06,3.78
4653,5955.0,0.67175,4.178e-06,3.798181818181818
4654,5956.0,0.67825,4.112e-06,3.738181818181818
4655,5957.0,0.684625,4e-06,3.636363636363636
4656,5958.0,0.691,4.003e-06,3.639090909090908
4657,5960.0,0.697375,3.976e-06,3.614545454545454
4658,5961.0,0.70375,3.909e-06,3.553636363636364
4659,5962.0,0.71025,3.789e-06,3.4445454545454544
4660,5964.0,0.716625,3.811e-06,3.4645454545454544
4661,5965.0,0.723,3.805e-06,3.459090909090909
4662,5966.0,0.729375,3.74e-06,3.4
4663,5967.0,0.73575,3.66e-06,3.327272727272727
4664,5969.0,0.74225,3.717e-06,3.379090909090909
4665,5970.0,0.748625,3.658e-06,3.325454545454545
4666,5971.0,0.755,3.57e-06,3.2454545454545456
4667,5972.0,0.761375,3.487e-06,3.1699999999999995
4668,5974.0,0.767875,3.523e-06,3.2027272727272726
4669,5975.0,0.77425,3.534e-06,3.2127272727272724
4670,5976.0,0.780625,3.449e-06,3.1354545454545453
4671,5978.0,0.787,3.399e-06,3.09
4672,5979.0,0.793375,3.354e-06,3.049090909090909
4673,5980.0,0.799875,3.344e-06,3.04
4674,5981.0,0.80625,3.331e-06,3.028181818181818
4675,5983.0,0.812625,3.287e-06,2.988181818181818
4676,5984.0,0.819,3.286e-06,2.987272727272727
4677,5985.0,0.825375,3.234e-06,2.94
4678,5987.0,0.831875,3.192e-06,2.901818181818182
4679,5988.0,0.83825,3.181e-06,2.8918181818181816
4680,5989.0,0.844625,3.124e-06,2.84
4681,5990.0,0.851,3.127e-06,2.8427272727272723
4682,5992.0,0.8575,3.149e-06,2.8627272727272723
4683,5993.0,0.863875,3.106e-06,2.8236363636363637
4684,5994.0,0.87025,3.035e-06,2.759090909090909
4685,5996.0,0.876625,3.048e-06,2.7709090909090905
4686,5997.0,0.883,3.129e-06,2.8445454545454543
4687,5998.0,0.8895,3.114e-06,2.830909090909091
4688,5999.0,0.895875,3.051e-06,2.7736363636363635
4689,6001.0,0.90225,2.989e-06,2.717272727272727
4690,6002.0,0.908625,3e-06,2.727272727272727
4691,6003.0,0.915,3.034e-06,2.7581818181818183
4692,6004.0,0.9215,3.019e-06,2.744545454545454
4693,6006.0,0.927875,2.96e-06,2.6909090909090905
4694,6007.0,0.93425,2.939e-06,2.671818181818182
4695,6008.0,0.940625,3.036e-06,2.76
4696,6010.0,0.947,3.017e-06,2.742727272727272
4697,6011.0,0.9535,2.964e-06,2.6945454545454544
4698,6012.0,0.959875,2.913e-06,2.648181818181818
4699,6013.0,0.96625,2.905e-06,2.640909090909091
4700,6015.0,0.972625,2.928e-06,2.661818181818182
4701,6016.0,0.979125,2.935e-06,2.668181818181818
4702,6017.0,0.9855,2.897e-06,2.6336363636363638
4703,6019.0,0.991875,2.862e-06,2.601818181818181
4704,6020.0,0.99825,2.806e-06,2.550909090909091
4705,6021.0,1.004625,2.78e-06,2.527272727272728
4706,6022.0,1.011125,2.866e-06,2.605454545454545
4707,6024.0,1.0175,2.872e-06,2.610909090909091
4708,6025.0,1.023875,2.842e-06,2.5836363636363635
4709,6026.0,1.03025,2.798e-06,2.5436363636363635
4710,6028.0,1.036625,2.738e-06,2.489090909090909
4711,6029.0,1.043125,2.744e-06,2.494545454545454
4712,6030.0,1.0495,2.847e-06,2.588181818181818
4713,6031.0,1.055875,2.821e-06,2.5645454545454545
4714,6033.0,1.06225,2.802e-06,2.547272727272727
4715,6034.0,1.068625,2.747e-06,2.4972727272727275
4716,6035.0,1.075125,2.718e-06,2.4709090909090907
4717,6036.0,1.0815,2.775e-06,2.5227272727272725
4718,6038.0,1.087875,2.81e-06,2.5545454545454542
4719,6039.0,1.09425,2.775e-06,2.5227272727272725
4720,6040.0,1.10075,2.749e-06,2.4990909090909086
4721,6042.0,1.107125,2.711e-06,2.4645454545454544
4722,6043.0,1.1135,2.745e-06,2.495454545454545
4723,6044.0,1.119875,2.81e-06,2.5545454545454542
4724,6045.0,1.12625,2.767e-06,2.515454545454545
4725,6047.0,1.13275,2.758e-06,2.507272727272727
4726,6048.0,1.139125,2.719e-06,2.4718181818181817
4727,6049.0,1.1455,2.766e-06,2.514545454545454
4728,6051.0,1.151875,2.793e-06,2.539090909090909
4729,6052.0,1.15825,2.773e-06,2.520909090909091
4730,6053.0,1.16475,2.732e-06,2.4836363636363634
4731,6054.0,1.171125,2.754e-06,2.5036363636363634
4732,6056.0,1.1775,2.8e-06,2.545454545454545
4733,6057.0,1.183875,2.783e-06,2.53
4734,6058.0,1.19025,2.749e-06,2.4990909090909086
4735,6060.0,1.19675,2.725e-06,2.477272727272727
4736,6061.0,1.203125,2.778e-06,2.5254545454545454
4737,6062.0,1.2095,2.821e-06,2.5645454545454545
4738,6063.0,1.215875,2.784e-06,2.5309090909090903
4739,6065.0,1.222375,2.754e-06,2.5036363636363634
4740,6066.0,1.22875,2.694e-06,2.4490909090909088
4741,6067.0,1.235125,2.755e-06,2.5045454545454544
4742,6068.0,1.2415,2.816e-06,2.56
4743,6070.0,1.247875,2.822e-06,2.565454545454545
4744,6071.0,1.254375,2.8e-06,2.545454545454545
4745,6072.0,1.26075,2.791e-06,2.537272727272727
4746,6074.0,1.267125,2.86e-06,2.6
4747,6075.0,1.2735,2.85e-06,2.5909090909090904
4748,6076.0,1.279875,2.823e-06,2.566363636363636
4749,6077.0,1.286375,2.806e-06,2.550909090909091
4750,6079.0,1.29275,2.89e-06,2.627272727272727
4751,6080.0,1.299125,2.873e-06,2.6118181818181814
4752,6081.0,1.3055,2.853e-06,2.593636363636364
4753,6083.0,1.311875,2.84e-06,2.5818181818181816
4754,6084.0,1.318375,2.892e-06,2.629090909090909
4755,6085.0,1.32475,2.876e-06,2.6145454545454543
4756,6086.0,1.331125,2.9e-06,2.6363636363636367
4757,6088.0,1.3375,2.895e-06,2.631818181818182
4758,6089.0,1.344,2.888e-06,2.625454545454545
4759,6090.0,1.350375,2.851e-06,2.591818181818182
4760,6092.0,1.35675,2.854e-06,2.5945454545454543
4761,6093.0,1.363125,2.952e-06,2.683636363636364
4762,6094.0,1.3695,2.983e-06,2.711818181818182
4763,6095.0,1.376,2.965e-06,2.6954545454545453
4764,6097.0,1.382375,2.97e-06,2.7
4765,6098.0,1.38875,2.977e-06,2.706363636363636
4766,6099.0,1.395125,2.955e-06,2.686363636363636
4767,6100.0,1.4015,2.982e-06,2.710909090909091
4768,6102.0,1.408,2.993e-06,2.7209090909090907
4769,6103.0,1.414375,3.095e-06,2.8136363636363635
4770,6104.0,1.42075,3.132e-06,2.8472727272727267
4771,6106.0,1.427125,3.126e-06,2.8418181818181814
4772,6107.0,1.4335,3.082e-06,2.8018181818181813
4773,6108.0,1.44,3.022e-06,2.747272727272727
4774,6109.0,1.446375,3.059e-06,2.7809090909090903
4775,6111.0,1.45275,3.157e-06,2.87
4776,6112.0,1.459125,3.151e-06,2.8645454545454543
4777,6113.0,1.465625,3.138e-06,2.852727272727273
4778,6115.0,1.472,3.093e-06,2.8118181818181816
4779,6116.0,1.478375,3.063e-06,2.7845454545454547
4780,6117.0,1.48475,3.072e-06,2.7927272727272725
4781,6118.0,1.491125,3.108e-06,2.825454545454545
4782,6120.0,1.497625,3.121e-06,2.837272727272727
4783,6121.0,1.504,3.097e-06,2.815454545454545
4784,6122.0,1.510375,3.054e-06,2.776363636363636
4785,6124.0,1.51675,3.112e-06,2.829090909090909
4786,6125.0,1.523125,3.12e-06,2.8363636363636364
4787,6126.0,1.529625,3.113e-06,2.83
4788,6127.0,1.536,3.04e-06,2.7636363636363632
4789,6129.0,1.542375,2.996e-06,2.723636363636364
4790,6130.0,1.54875,3.083e-06,2.8027272727272723
4791,6131.0,1.555125,3.108e-06,2.825454545454545
4792,6132.0,1.561625,3.06e-06,2.7818181818181817
4793,6134.0,1.568,3.003e-06,2.7299999999999995
4794,6135.0,1.574375,3.079e-06,2.799090909090909
4795,6136.0,1.58075,3.126e-06,2.8418181818181814
4796,6138.0,1.58725,3.107e-06,2.8245454545454547
4797,6139.0,1.593625,3.083e-06,2.8027272727272723
4798,6140.0,1.6,3.095e-06,2.8136363636363635
4799,6141.0,1.606375,3.144e-06,2.858181818181817
4800,6143.0,1.61275,3.134e-06,2.8490909090909087
4801,6144.0,1.61925,3.096e-06,2.8145454545454545
4802,6145.0,1.625625,3.055e-06,2.777272727272728
4803,6147.0,1.632,3.161e-06,2.8736363636363635
4804,6148.0,1.638375,3.159e-06,2.8718181818181816
4805,6149.0,1.64475,3.126e-06,2.8418181818181814
4806,6150.0,1.65125,3.109e-06,2.826363636363636
4807,6152.0,1.657625,3.074e-06,2.7945454545454544
4808,6153.0,1.664,3.124e-06,2.84
4809,6154.0,1.670375,3.14e-06,2.8545454545454545
4810,6156.0,1.676875,3.109e-06,2.826363636363636
4811,6157.0,1.68325,3.063e-06,2.7845454545454547
4812,6158.0,1.689625,3.043e-06,2.766363636363636
4813,6159.0,1.696,3.127e-06,2.8427272727272723
4814,6161.0,1.699125,3.022e-06,2.747272727272727
4815,6162.0,1.69325,2.798e-06,2.5436363636363635
4816,6163.0,1.686875,2.674e-06,2.4309090909090907
4817,6164.0,1.680375,2.56e-06,2.327272727272727
4818,6166.0,1.674,2.534e-06,2.3036363636363637
4819,6167.0,1.667625,2.406e-06,2.187272727272727
4820,6168.0,1.66125,2.33e-06,2.118181818181818
4821,6170.0,1.654875,2.282e-06,2.0745454545454542
4822,6171.0,1.648375,2.25e-06,2.0454545454545454
4823,6172.0,1.642,2.174e-06,1.976363636363636
4824,6173.0,1.635625,2.13e-06,1.936363636363636
4825,6175.0,1.62925,2.078e-06,1.8890909090909087
4826,6176.0,1.622875,2.029e-06,1.8445454545454545
4827,6177.0,1.616375,1.973e-06,1.7936363636363637
4828,6179.0,1.61,1.94e-06,1.7636363636363637
4829,6180.0,1.603625,1.904e-06,1.7309090909090907
4830,6181.0,1.59725,1.852e-06,1.6836363636363636
4831,6182.0,1.590875,1.819e-06,1.6536363636363636
4832,6184.0,1.5845,1.797e-06,1.633636363636363
4833,6185.0,1.578,1.755e-06,1.5954545454545452
4834,6186.0,1.571625,1.714e-06,1.558181818181818
4835,6188.0,1.56525,1.692e-06,1.5381818181818183
4836,6189.0,1.558875,1.648e-06,1.498181818181818
4837,6190.0,1.5525,1.629e-06,1.4809090909090907
4838,6191.0,1.546,1.583e-06,1.439090909090909
4839,6193.0,1.539625,1.574e-06,1.430909090909091
4840,6194.0,1.53325,1.542e-06,1.4018181818181816
4841,6195.0,1.526875,1.515e-06,1.377272727272727
4842,6196.0,1.5205,1.499e-06,1.3627272727272726
4843,6198.0,1.514,1.449e-06,1.3172727272727272
4844,6199.0,1.507625,1.436e-06,1.3054545454545454
4845,6200.0,1.50125,1.414e-06,1.2854545454545452
4846,6202.0,1.494875,1.399e-06,1.2718181818181815
4847,6203.0,1.4885,1.373e-06,1.248181818181818
4848,6204.0,1.482,1.352e-06,1.2290909090909088
4849,6205.0,1.475625,1.334e-06,1.2127272727272729
4850,6207.0,1.46925,1.296e-06,1.1781818181818182
4851,6208.0,1.462875,1.269e-06,1.1536363636363636
4852,6209.0,1.4565,1.249e-06,1.1354545454545455
4853,6211.0,1.450125,1.239e-06,1.1263636363636362
4854,6212.0,1.443625,1.205e-06,1.0954545454545452
4855,6213.0,1.43725,1.184e-06,1.0763636363636362
4856,6214.0,1.430875,1.165e-06,1.059090909090909
4857,6216.0,1.4245,1.159e-06,1.0536363636363637
4858,6217.0,1.418125,1.134e-06,1.030909090909091
4859,6218.0,1.411625,1.109e-06,1.0081818181818183
4860,6220.0,1.40525,1.093e-06,0.9936363636363637
4861,6221.0,1.398875,1.082e-06,0.9836363636363636
4862,6222.0,1.3925,1.075e-06,0.9772727272727274
4863,6223.0,1.386125,1.055e-06,0.9590909090909092
4864,6225.0,1.379625,1.056e-06,0.9599999999999996
4865,6226.0,1.37325,1.045e-06,0.9499999999999998
4866,6227.0,1.366875,1.018e-06,0.9254545454545454
4867,6228.0,1.3605,1.002e-06,0.9109090909090908
4868,6230.0,1.354125,1.001e-06,0.91
4869,6231.0,1.347625,1.006e-06,0.9145454545454544
4870,6232.0,1.34125,9.983e-07,0.9075454545454544
4871,6234.0,1.334875,9.801e-07,0.8909999999999999
4872,6235.0,1.3285,9.558e-07,0.8689090909090909
4873,6236.0,1.322125,9.341e-07,0.849181818181818
4874,6237.0,1.315625,9.357e-07,0.8506363636363635
4875,6239.0,1.30925,9.905e-07,0.9004545454545454
4876,6240.0,1.302875,9.446e-07,0.8587272727272727
4877,6241.0,1.2965,8.763e-07,0.7966363636363636
4878,6243.0,1.290125,9.435e-07,0.8577272727272727
4879,6244.0,1.28375,9.415e-07,0.8559090909090908
4880,6245.0,1.27725,9.191e-07,0.8355454545454545
4881,6246.0,1.270875,8.901e-07,0.8091818181818181
4882,6248.0,1.2645,8.646e-07,0.7859999999999999
4883,6249.0,1.258125,9.356e-07,0.8505454545454545
4884,6250.0,1.25175,8.94e-07,0.8127272727272726
4885,6252.0,1.24525,8.758e-07,0.7961818181818181
4886,6253.0,1.238875,8.513e-07,0.7739090909090909
4887,6254.0,1.2325,8.547e-07,0.7769999999999999
4888,6255.0,1.226125,8.241e-07,0.7491818181818181
4889,6257.0,1.21975,8.603e-07,0.7820909090909091
4890,6258.0,1.21325,8.167e-07,0.7424545454545454
4891,6259.0,1.206875,8.369e-07,0.7608181818181817
4892,6260.0,1.2005,8.129e-07,0.7389999999999999
4893,6262.0,1.194125,8.288e-07,0.7534545454545454
4894,6263.0,1.18775,8.095e-07,0.7359090909090908
4895,6264.0,1.18125,7.593e-07,0.6902727272727271
4896,6266.0,1.174875,7.502e-07,0.682
4897,6267.0,1.1685,8.466e-07,0.7696363636363636
4898,6268.0,1.162125,7.914e-07,0.7194545454545453
4899,6269.0,1.15575,7.372e-07,0.6701818181818181
4900,6271.0,1.149375,7.251e-07,0.6591818181818181
4901,6272.0,1.142875,7.93e-07,0.7209090909090908
4902,6273.0,1.1365,7.68e-07,0.6981818181818181
4903,6275.0,1.130125,7.019e-07,0.638090909090909
4904,6276.0,1.12375,6.977e-07,0.6342727272727272
4905,6277.0,1.117375,7.889e-07,0.717181818181818
4906,6278.0,1.110875,7.378e-07,0.6707272727272726
4907,6280.0,1.1045,7.03e-07,0.639090909090909
4908,6281.0,1.098125,6.938e-07,0.6307272727272728
4909,6282.0,1.09175,7.099e-07,0.6453636363636363
4910,6284.0,1.085375,7.18e-07,0.6527272727272727
4911,6285.0,1.078875,6.959e-07,0.6326363636363636
4912,6286.0,1.0725,6.951e-07,0.6319090909090909
4913,6287.0,1.066125,7.076e-07,0.6432727272727272
4914,6289.0,1.05975,7.457e-07,0.6779090909090909
4915,6290.0,1.053375,6.808e-07,0.6189090909090909
4916,6291.0,1.046875,6.561e-07,0.5964545454545453
4917,6292.0,1.0405,6.379e-07,0.5799090909090908
4918,6294.0,1.034125,7.345e-07,0.6677272727272727
4919,6295.0,1.02775,7.094e-07,0.6449090909090909
4920,6296.0,1.021375,6.734e-07,0.6121818181818182
4921,6298.0,1.014875,6.495e-07,0.5904545454545453
4922,6299.0,1.0085,6.418e-07,0.5834545454545454
4923,6300.0,1.002125,7.391e-07,0.6719090909090909
4924,6301.0,0.99575,7.262e-07,0.6601818181818182
4925,6303.0,0.989375,6.737e-07,0.6124545454545454
4926,6304.0,0.983,6.457e-07,0.587
4927,6305.0,0.9765,6.015e-07,0.5468181818181818
4928,6307.0,0.970125,6.292e-07,0.5720000000000001
4929,6308.0,0.96375,7.19e-07,0.6536363636363636
4930,6309.0,0.957375,7.186e-07,0.6532727272727272
4931,6310.0,0.951,6.779e-07,0.6162727272727272
4932,6312.0,0.9445,6.489e-07,0.5899090909090909
4933,6313.0,0.938125,6.404e-07,0.5821818181818182
4934,6314.0,0.93175,6.043e-07,0.5493636363636363
4935,6316.0,0.925375,6.304e-07,0.5730909090909091
4936,6317.0,0.919,7.123e-07,0.6475454545454545
4937,6318.0,0.9125,7.053e-07,0.6411818181818182
